score,title,company,location,link,source,matched
20,SOC Analyst,Unknown,Unknown,https://www.linkedin.com/jobs/view/soc-analyst-at-snapcode-inc-4334245497?position=12&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=GT0lIa9G3Zg%2BImsa8iKumA%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Analyst,Unknown,Unknown,https://www.linkedin.com/jobs/view/soc-analyst-at-paragon-it-professionals-4391786095?position=13&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=0k745edjpAlPlXlZozhv2Q%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Analyst,Unknown,Unknown,https://www.linkedin.com/jobs/view/soc-analyst-at-kastech-software-solutions-group-4392430293?position=14&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=FqRaiQWFY1gJ7fIpW%2Brl5w%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Analyst,Unknown,Unknown,https://in.linkedin.com/jobs/view/soc-analyst-at-protera-4395028068?position=16&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=bptMW7WA7SvdwxRZ4qgZMg%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,EXECUTIVE SOC,Unknown,Unknown,https://in.linkedin.com/jobs/view/executive-soc-at-network-techlab-india-limited-4393551904?position=17&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=616%2BfWtZsa3Izlp7byhRYQ%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Lead - SOC Analyst,Unknown,Unknown,https://in.linkedin.com/jobs/view/lead-soc-analyst-at-freshworks-4393500932?position=18&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=QhralufoFPvUKVETPHMgLQ%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Tier II SOC Analyst,Unknown,Unknown,https://uk.linkedin.com/jobs/view/tier-ii-soc-analyst-at-cyberclan-4383130920?position=20&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=qSnbtsV8WU%2Fngz09FjDwaw%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Entry Level SOC Analyst,Unknown,Unknown,https://www.linkedin.com/jobs/view/entry-level-soc-analyst-at-waters-corporation-4389225829?position=21&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=dUeEoKfaBtSO%2Bd5HSgkauQ%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:entry"
20,SOC Analyst (L1),Unknown,Unknown,https://uk.linkedin.com/jobs/view/soc-analyst-l1-at-chapman-tate-associates-4392705736?position=23&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=CPy3ZDOo7TIolxgcApZh%2BA%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Chapman Tate Associates,Unknown,Unknown,https://uk.linkedin.com/company/chapman-tate-associates-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:associate"
20,SOC Analyst,Unknown,Unknown,https://uk.linkedin.com/jobs/view/soc-analyst-at-ncc-group-4393524410?position=25&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=eGX5g%2FlFpKIyI%2BbKCh1vpg%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Tier I SOC Analyst,Unknown,Unknown,https://au.linkedin.com/jobs/view/tier-i-soc-analyst-at-cyberclan-4383158144?position=28&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=jDTaMBKNThXXHAxRi6XXMQ%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Cyber Security Specialist,Unknown,Unknown,https://www.linkedin.com/jobs/view/cyber-security-specialist-at-system-one-4393575974?position=29&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=GT9bzORoSmxeTphRuSmBoA%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Analyst,Unknown,Unknown,https://uk.linkedin.com/jobs/view/soc-analyst-at-ncc-group-4393531099?position=33&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=Y7JKqAJnBF4LxCqzYVH5IA%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SoC Analyst,Unknown,Unknown,https://www.linkedin.com/jobs/view/soc-analyst-at-uberether-4395066041?position=34&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=T05Rwy6CU4TKr2tPGR1QFQ%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Tier 1 SOC Analyst,Unknown,Unknown,https://www.linkedin.com/jobs/view/tier-1-soc-analyst-at-gdh-4391769769?position=36&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=jdJaz8HfCS1xXr3307g2%2Fg%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Analyst Junior,Unknown,Unknown,https://it.linkedin.com/jobs/view/soc-analyst-junior-at-aubay-italia-4390561965?position=37&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=xrFcJ4oqvwWM6GAX%2BwNx1g%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:junior"
20,SOC Analyst [JOB ID 20260319],Unknown,Unknown,https://www.linkedin.com/jobs/view/soc-analyst-job-id-20260319-at-phoenix-cyber-4385462626?position=39&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=p%2FO1H4VPA9o9sFrYaETQTw%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Phoenix Cyber,Unknown,Unknown,https://www.linkedin.com/company/phoenixcyber?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Analyst,Unknown,Unknown,https://uk.linkedin.com/jobs/view/soc-analyst-at-oxford-ionics-4393568680?position=40&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=%2F%2FBrC10U5JOX%2BinhagbmLw%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Analyst L2_SAUDI,Unknown,Unknown,https://sa.linkedin.com/jobs/view/soc-analyst-l2-saudi-at-astek-middle-east-4379898346?position=41&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=PLBowBMwDwsjuQdtyLM3UQ%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Analyst [JOB ID 20260319],Unknown,Unknown,https://www.linkedin.com/jobs/view/soc-analyst-job-id-20260319-at-phoenix-cyber-4385467363?position=43&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=Qfy2Mll%2B7fRCAttJ0uMQdQ%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Analyst [JOB ID 20260319],Unknown,Unknown,https://www.linkedin.com/jobs/view/soc-analyst-job-id-20260319-at-phoenix-cyber-4385469199?position=44&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=Ns4l13Coi%2BlTCBN8dB2Iog%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Analyst [JOB ID 20260319],Unknown,Unknown,https://www.linkedin.com/jobs/view/soc-analyst-job-id-20260319-at-phoenix-cyber-4385456836?position=46&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=%2FEnEWphuBW9NtOn2khpTiA%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Analyst,Unknown,Unknown,https://uk.linkedin.com/jobs/view/soc-analyst-at-ncc-group-4393501655?position=48&amp;pageNum=0&amp;refId=K%2BOo11%2FJRLisK%2BXL8lhM2Q%3D%3D&amp;trackingId=UxxaYjYaSItAAXP6HJoFTA%3D%3D,https://www.linkedin.com/jobs/search/?keywords=soc%20analyst&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Network Security Analyst,Unknown,Unknown,https://www.linkedin.com/jobs/view/network-security-analyst-at-cymertek-corporation-4265115070?position=9&amp;pageNum=0&amp;refId=8527S17fxvSeJlTwfuD64Q%3D%3D&amp;trackingId=gZOl1Svte%2FKLa0XC9ePNLw%3D%3D,https://www.linkedin.com/jobs/search/?keywords=network%20security&location=Remote,"+kw:security analyst, +loc:remote, +remote, +entry:analyst"
20,Level 1 SOC Analyst,Unknown,Unknown,https://ae.linkedin.com/jobs/view/level-1-soc-analyst-at-securityhq-4395294436?position=24&amp;pageNum=0&amp;refId=8527S17fxvSeJlTwfuD64Q%3D%3D&amp;trackingId=WDkah%2Fqrb661HFnrhTa2Aw%3D%3D,https://www.linkedin.com/jobs/search/?keywords=network%20security&location=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Network Security Analyst,Unknown,Unknown,https://www.linkedin.com/jobs/view/network-security-analyst-at-cymertek-corporation-4264557878?position=25&amp;pageNum=0&amp;refId=8527S17fxvSeJlTwfuD64Q%3D%3D&amp;trackingId=vcw6B94q7pPRaSHcherc4g%3D%3D,https://www.linkedin.com/jobs/search/?keywords=network%20security&location=Remote,"+kw:security analyst, +loc:remote, +remote, +entry:analyst"
20,Network Security Analyst,Unknown,Unknown,https://www.linkedin.com/jobs/view/network-security-analyst-at-cymertek-corporation-4264562297?position=34&amp;pageNum=0&amp;refId=8527S17fxvSeJlTwfuD64Q%3D%3D&amp;trackingId=HKKDJOi6H61Mdo22MpjHfQ%3D%3D,https://www.linkedin.com/jobs/search/?keywords=network%20security&location=Remote,"+kw:security analyst, +loc:remote, +remote, +entry:analyst"
20,Network Security Analyst (Need TX locals),Unknown,Unknown,https://www.linkedin.com/jobs/view/network-security-analyst%C2%A0-need-tx-locals-at-mindfore-technologies-4377512427?position=45&amp;pageNum=0&amp;refId=8527S17fxvSeJlTwfuD64Q%3D%3D&amp;trackingId=LDoRnABy2cooJy9doFcY9Q%3D%3D,https://www.linkedin.com/jobs/search/?keywords=network%20security&location=Remote,"+kw:security analyst, +loc:remote, +remote, +entry:analyst"
20,SOC Mid-Level Analyst,Unknown,Unknown,https://www.indeed.com/rc/clk?jk=b8c3d856d83cefed&amp;bb=YmvbOgBXDjtinJngbYddj8j85loRwmOQN8qJre6mjf9m9yF6GoQNv-B_Fjr7yxtrxEQ6lZS8UXo9pi_FExgRpRD-zGFUzAKZSYU59oC-bEg5e4SiKwXgXFSEWS015HM4hnBrE9Q-zHxSjbFSCTcLCw%3D%3D&amp;xkcb=SoDD67M3lnQsEcSNyB0LbzkdCdPP&amp;fccid=507d90809954b59d&amp;vjs=3,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Soc Analyst jobs in Remote,Unknown,Unknown,https://www.indeed.com/q-soc-analyst-l-remote-jobs.html,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,SOC Mid-Level Analyst salaries in Remote,Unknown,Unknown,https://www.indeed.com/career/soc-analyst/salaries?campaignid=serp-more&amp;fromjk=b8c3d856d83cefed&amp;from=serp-more,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,GSOC Operator jobs in Remote,Unknown,Unknown,https://www.indeed.com/q-gsoc-operator-l-remote-jobs.html,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Offensive Security Consultant,Unknown,Unknown,https://www.indeed.com/pagead/clk?mo=r&amp;ad=-6NYlbfkN0B3ndLmRDkkw03mg9E61379sQfBB7ePN0lOw9UDrmWgMVCeMpnnc0Qn9GqKutj6NadefndRRrMWqfj4zW2Pw5AjOoD_1Ok8tvxOaHo1pldvYbC4vVWaUW3osesDOatublkmAkVljTAfD59cyZsq_oY0DT5kz7TKiZ5iW9tCQEapHZ8QXHiUNvqEN6mk0B5_fUqEFj3w9BpWj5TuVh-oNnKZ3hbM-7aHLai8O0v6n9VozRswNsvPDXn9qNpwR2ssSiMPpEv1Q_ays9tO9hOYHYUzvQtzAe7IPGGUn0cINbrjFpz4ZRf9IsCUor3e87jD5mrc5yoDL6Ynr8xDUwftdpVtCHHw0W3hqvt07IuFMFIMsbrctT9dqLZc4Q7FISceaFxh-u0qSuQDi5DUhoYLS_vIVoBcFo1lu53UPdv-uWRe2Iqh5pM2E1igqUMXHoQznZ37adjLUlilN-wKK3eO9As7fBkGuAsRVwLavBm3EkxIQb6jTMXspHiZH8JotTQyVabe5MEoxZvboPHVKhMWSz4MVacYpkYN6t0VHczl7nCycFa9vVKqNBfXVMdc7_WwoQFkDiGwA57q2PXUNK_ycwylJ-A44mWXCbiJb8bSAaZGWYtag3UkNh_CLrdb03o8jsKgUJ-YQe1Ry4QVSUInJWnZ6mTocm7gcw8DZTy4GEmHcoBmIFAhBl13PnpaXVpNaJQlT0Iy6pfrHRVzv7olDL07ZJ8xYYWlXHHgx7yH0UnbJtSD1o7LjQPKIWwRv_ymYANm0GdoNyDXjI8LK9TKMZjYz15cvkWKQk0mc_ZCKAhAYu0r_83EAEb_Gpm0STwlBE5NYS1Jk8FB3Ut0mMWWzCowTr0pZ4wrhJbQKxty3362Ut-9vZcIXYkmC5MSn-hKnI9OQ-lcda-p6A==&amp;xkcb=SoAN6_M3lnQsEcSNyB0NbzkdCdPP&amp;camk=UoKtGZLa3XJ5R3a_u5rgnQ==&amp;p=6&amp;fvj=0&amp;vjs=3,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Epic Certified (Resolute PB/HB) Analyst,Unknown,Unknown,https://www.indeed.com/pagead/clk?mo=r&amp;ad=-6NYlbfkN0Bhy6P_kvy3hTQ_Wz1VR_CB6vx7oW2h2rH3wKprjkh5gD8DcwBiC7HmZcHZLw7F0GCNPKWNItMUqadqYFdB6Y-3W8KJym6V4ypLcDIufwLj7WFGP8P8bX05s8jlxahe-45HqH_flLqwYxVQ2OWCNF0MQzQBVQKMyIDClg9M9HxzczJCTOpeCPVIKfogzP2JXlXCUpbZ2zNaNydjEgjmfhFA6IWLocZ56hdmiXKJI8Eajstft87Ho30k4jkGa-JxuGJdeyluJReJ50DHFwHNjjZvpq4L7FJu2Vw4oip2fXOZRQpKNsssQ6ZfIrFBVkFmjcIAsfLDbhSHhhJeDuCOnfqucegNft0cn5Jdrh8turlW8IwPnzhp9lIHhJ7hZqw129mC-jcf6Gdr2Mxkkeq3ZbBaovctR0epnnB7p4YUTEoIGQynARhs5h_fgOAqPMRc852lOlBPMJaFMUeXlHV5_-C0FbmCdyWey7rmSaCKR9veG43ERJoAwFSrmhtF2BIBSYqV1aRMbJhfjEGWCWko93HJtwrsSk9SqYHvulFUxkPQDuaYpAWi8UUY5HqDQA2PTkP_1biClI1Wwo1UlWPmbOlQyk7kugBF2zoUE8o0ycwZGs96VlIhqsVeJxJsPkCZl11row7y-bGNPifAd6HxXuBRQ0vvzflnp7Fdy-f0_FpdNohpupKTo29j&amp;xkcb=SoC56_M3lnQsEcSNyB0MbzkdCdPP&amp;camk=ethIe0s0heeyq62JGcLbVA==&amp;p=7&amp;fvj=0&amp;vjs=3,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Lead Network Security Specialist,Unknown,Unknown,https://www.indeed.com/pagead/clk?mo=r&amp;ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsSccQyJDLEPcvUtVbhbpd5gDvcdJVTCAtSQKI32ibLwLXw1q_yOqoepF5VgqiKxQb3TyjRo146hw9erm4deuI8RvKYRMLHMchLAFDP7dT_VY4ydBL5rWzRFqH4kYNkkQ-4sMz-gNdSB7KU-sKduqL3KLjzi6noxr3GAxsyxRtLoEc8msJ37uerwYCaGIWFXLl2wCh3-WysffmVZIoRrT8vwTmEI6akLNaRVbh3Tja4ISt6NyL1MdnYLr3o-75W1lcGY6Pr03DCRhI7DUeidpjoF79_fQ8mm4JY0Z5osmQtkOp2ZN-9lpy9_DNoDw7iD3Q35GTB6UfetX7QIk3_0qff56YrFCONjwes1q74p2vN9XBTkfIhA2o1DYdgCoe4xVSL2TTAjymqwbjld9SeIXu1x9kshL301x9UeyqtCOaVeHsyRtPcWmdW54cfGJQ1MuGQStonqX3eaGGy7CcjhnOo_LTIlJlNUZWm-tY5-zzi3z-lH0_tqhKnimPeXol5SDQHdxTwblLjqorvtotR5CnCDcVGNpoPLBcjmtMIZne6xnu5Favv7WtcxIyrgeQ7yer7-A07U-kEzPjSnIb-1qF-lBSJp_wDJZb1TYofJj9XWJftZlLjOZndQ=&amp;xkcb=SoB56_M3lnQsEcSNyB0BbzkdCdPP&amp;camk=UoKtGZLa3XID6kRSnY-WXA==&amp;p=10&amp;fvj=0&amp;vjs=3,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,"FP&A Analyst Marketing Finance & Global Events (Budgeting, NetSuite, Allocadia)",Unknown,Unknown,https://www.indeed.com/pagead/clk?mo=r&amp;ad=-6NYlbfkN0Bjic9BpODao-m9BEup4myv2yv9o6hanv70kCRpjMjSDcmmrD9YS-C3GW1Z9Oi6lu2F_2_h95JKexq00VDt1wxzW3x12ysWCH3JXPiU2O1AdAZG5-_8rJ_U535l5gj6Ivhoc944P4EhTVRR4mcJaRDCoMBx_9QXgi7KN6tNi0z5uh5WcqytqTJXrWFmju56k4ccrmNO6wucsEg_pS6goO0AXC9ru_pY8XMGgFk5RpbSZGkEVLCgnyI1gD_w1pdHg3ZBDBy85YPgdGnXD3i_SDKxdXP36c9rK_G3Idt_IZUpfAr3kA2AmoWgePpPWxefipggH_1TWKomBsaH_S-qCRouKVuxrKyv8kvs4KEFS-63dLjr_5A39VzWgtlrez9sBQ1p0s-xzNvIsa7Hk_oNgyy9wUrJfTLmaSSAIB8QkhJu8GWi70p0seyS_Uz5zkPK4UHgoCzOiUgv8twiw7fCWFbe0X_92VZsN3hdamb1viT03Ph7oxEudeBskbeCOPksWCJAK3SAyl90kg8zjQ2hBby1L2ndapJy4xuL9QOAGXoPOVWkQwpyysc7ESvnARWPYym8tTq9GmS_WJHa7GgwM2UqEHUisb6yoEIrJ24G55IeWN7hgvdjev6G3MSJO3v25LW_d10RvugVXaaaAOv9IkOP9h7pJTPJ1aGm1QFoxf5bk-4quyBrY6ay7Ep9rArX5hByx09mxQf5FAxz2qooDhZg1BHDsjYKAIsOzXd9Nb8ZdYwwMs2TI_H1gASMZOF74vpdoHBHavNcI0OxxTvTp3NlmeT-C9kfL5JXEbv3UwWqJCj3MKQjk_nsDA0ZKVv1Xqsf2SLuOQRm16c4r33NN3A0H400L1A0w9pVHZUefOQQACRibrBj903OjNKCXil7zgKE3sM9gR2OOEoxvEFTytaDXNRwX8x713grt7VzFUiNlySOuaf4rPH1VrZbwzLinZO4WPBiVRESGTZr4jwgnFe2GE3PN_FsL9bjhxUiA2s5gpmDK3XWgkEEROz3gxP-MktPQmfemj9wKeokkjrBqSAkzxGXIgJAg5bt_b7tCtOSHiAyuAPdpCwnUf_Mdn4BIzWSh8AWFyD7qCAW6X5A1UCsERQUjuzwUppyiTWnkE8cHuB7mq9JoWxIcuF_ZTpcMVwWL4PwfuxRa-6LnU3h0r15WIjM_kXcJu6DBBlbpOEIc_oxFdgWF54IySpbuXUQB8A=&amp;xkcb=SoBq6_M3lnQsEcSNyB0FbzkdCdPP&amp;camk=wPCgCoxYCCHf4Kf5qhaXjQ==&amp;p=14&amp;fvj=0&amp;vjs=3,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Senior Screening Analyst (Trade Compliance),Unknown,Unknown,https://www.indeed.com/pagead/clk?mo=r&amp;ad=-6NYlbfkN0CVxDC3ETJXfe2r7CKKk7PtG7cmfBCEzZViTaVpdlRP3SrXR9QhwcaQqlddvbXtZd17Gpuaxrk6Rv8ccJ-Dc6ZDbocz3FPgWY8dOM9vQPamlaUtq9waIHsU1jiCcRnLaqg7XE_eBIMbltNFFyhr6sKjW_VQLaori-XCj3e_kHbYZ6s-59J5KITnSm107rluKBhD2_np-UfaR6ZtQHVcCAdtPkhN32RaJzY2yiWA4ATPPlMJbxCEyXQUbHSg_FIxPto5soClT0R5AZzO2-320bM7VtTZHmf--o5L7NFron5AmqIgsY3GOl5HQvIaeD7cwHRzvyIgJlDkdrJShumsOqpqY47_-6sk3jbDWre4gOD9HPNP6MAK82Z0gvKOYBB6KG2g5Seu3KyfiRXS734s-Rc8NCjZ6Wff4H9iUpR14czTtuOwtl8wzAwrzEEwk-R-CfBVM8PzDHegKtGZLWwXSrEGUumvHY6_oZ-uq9sCr5z8YN4szgDRcGahC7bY4nzHDdw4CLKiLEN7oilS6-uP-ax5SzurUw3De4iucBGRLB_xoaObLgJe8Vnf8ZpEhNimPh2bRrv_C6x_3HQHknGciAKHKK1GVZIGrZVsrGzYpHd4kX9V-sC_ZKAT9Zjr3h9Oc8L7iAzeOtuDxcHImw09FlRhUdktyKoEXz3dmqACzr0XP_2nST25LsV8bftGea1VJlLMPCa6lDs4IURA7l3VY20VuNxUsMDxRJg=&amp;xkcb=SoD56_M3lnQsEcSNyB0bbzkdCdPP&amp;camk=UoKtGZLa3XKF2n20uE98dg==&amp;p=16&amp;fvj=0&amp;vjs=3,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Senior SOC Analyst,Unknown,Unknown,https://www.indeed.com/rc/clk?jk=512408a110184f49&amp;bb=YmvbOgBXDjtinJngbYddj_QzZA4hzbN3VF3ehBx-lSHRjVjiOTCXHG9NkdnMP4zXk7B-M1VZzek7jhMVW3AzAR_dfafuYaIqN7iQCZTDKqAzAz939q3HDlCzbptxyMTUE50Ps8i_g1C2lLkjD7hXyQ%3D%3D&amp;xkcb=SoC567M3lnQsEcSNyB0abzkdCdPP&amp;fccid=0161b96a66367566&amp;vjs=3,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Senior SOC Analyst salaries in Remote,Unknown,Unknown,https://www.indeed.com/career/soc-analyst/salaries?campaignid=serp-more&amp;fromjk=512408a110184f49&amp;from=serp-more,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Tier 2 SOC Analyst,Unknown,Unknown,https://www.indeed.com/rc/clk?jk=820e4b9e8e78000b&amp;bb=YmvbOgBXDjtinJngbYddjzCl3FyxXiLjQC7X9cDaNKkF9R1SMi0V0LIiMzgsYadSjus1M2L7n3d_6mlFGpgCTg1HeJCaXOcavn6X7T-SgtCP52DAw13_DAipfQReUcFn7SxKqQqS3Vq183sBFJyMuQ%3D%3D&amp;xkcb=SoAk67M3lnQsEcSNyB0ZbzkdCdPP&amp;fccid=67477803bae1c137&amp;cmp=5Q-Partners&amp;ti=Soc+Analyst&amp;vjs=3,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,Tier 2 SOC Analyst salaries in Remote,Unknown,Unknown,https://www.indeed.com/career/soc-analyst/salaries?campaignid=serp-more&amp;fromjk=820e4b9e8e78000b&amp;from=serp-more,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,"GSOC Operator jobs in New York, NY",Unknown,Unknown,"https://www.indeed.com/q-gsoc-operator-l-new-york,-ny-jobs.html",https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,"Cyber Synergy Consulting Group jobs in Washington, DC",Unknown,Unknown,"https://www.indeed.com/q-cyber-synergy-consulting-group-l-washington,-dc-jobs.html",https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,"Analyst jobs in Washington, DC",Unknown,Unknown,"https://www.indeed.com/q-analyst-l-washington,-dc-jobs.html",https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
20,remote soc analyst,Unknown,Unknown,https://www.indeed.com/q-remote-soc-analyst-l-remote-jobs.html,https://www.indeed.com/jobs?q=soc+analyst&l=Remote,"+kw:soc, +loc:remote, +remote, +entry:analyst"
